"Path","Exists","BlobHash","SizeBytes","FileName","BackupStyle","BackupReason","ProjectIncluded","TextReferenced","ReferenceEvidence","DuplicateCount","CanonicalPath","Classification","ProposedAction"
"IGroup/Reports/Laboratory Tests Done for a given Service Per Period.rpt","True","0f9d2d2f4bc5a13fc431c78128d2b9eeef903745","58880","Laboratory Tests Done for a given Service Per Period.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"IGroup/Reports/LabPlain.rpt","True","80b3329559cb6814884425c1a4e385c666568a89","55808","LabPlain.rpt","False","","False","False","","2","IGroup/Reports/LabPlain.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ListofDailyPatients.rpt","True","e7e332a6c7f063ef9f0f950d32f53ca1bd85c7d4","48640","ListofDailyPatients.rpt","False","","False","False","","3","IGroup/Reports/ListofDailyPatients.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ListofDailyPatients2.rpt","True","1487d7e414c8591ef4c92ecdb1a019fec3367e9e","50176","ListofDailyPatients2.rpt","False","","False","False","","3","IGroup/Reports/ListofDailyPatients2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ListofDailyPatientsNewFormat.rpt","True","e83daa42ee1b2fc597caa32c7d3a378c0bc2d3cd","50688","ListofDailyPatientsNewFormat.rpt","False","","False","False","","2","IGroup/Reports/ListofDailyPatientsNewFormat.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ListofDailyPatientsNewFormat2.rpt","True","1e7ebc799d70ea85577585315e6a409626dccf9f","48640","ListofDailyPatientsNewFormat2.rpt","False","","False","False","","2","IGroup/Reports/ListofDailyPatientsNewFormat2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ListofDailyPatientsOrig2.rpt","True","4181a8917b987b1c52a98d00d7d313e59d679352","48640","ListofDailyPatientsOrig2.rpt","False","","False","False","","2","IGroup/Reports/ListofDailyPatientsOrig2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ListofDailyPatientsPerDoctor.rpt","True","34d72a0058d79d5896ebc53bad59e33a723edca2","51712","ListofDailyPatientsPerDoctor.rpt","False","","False","False","","3","IGroup/Reports/ListofDailyPatientsPerDoctor.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ListofMonthlyPatients.rpt","True","f7d6fb7d0315ea0ea3f1d09666ba9f10b0c3e32b","48128","ListofMonthlyPatients.rpt","False","","False","False","","3","IGroup/Reports/ListofMonthlyPatients.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/MedicalServicePriceList.rpt","True","a12e211b7b5dd44a78a8ea4ad6ccb92d15b65232","119296","MedicalServicePriceList.rpt","False","","False","False","","5","IGroup/Reports/MedicalServicePriceList.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/MedicalServicePriceListCash.rpt","True","e4bcbf426235515d60d0363621544df8414b920c","48640","MedicalServicePriceListCash.rpt","False","","False","False","","2","IGroup/Reports/MedicalServicePriceListCash.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/MedicalServicePriceListCredit.rpt","True","d3cd599d884e5cfb446ff56063034cd01a43184a","118784","MedicalServicePriceListCredit.rpt","False","","False","False","","5","IGroup/Reports/MedicalServicePriceListCredit.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicBillPrint.rpt","True","bcc8be23da80b56b705d3b453ac184f4647160b0","14848","ClinicBillPrint.rpt","False","","False","False","","5","IGroup/Reports/Mine/ClinicBillPrint.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicBillPrint1.rpt","True","11b23defe0932a34bae764412a29fa10c079ec5f","14848","ClinicBillPrint1.rpt","False","","False","False","","3","IGroup/Reports/Mine/ClinicBillPrint1.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicDailyReceptionDoctorWise.rpt","True","e65a7cf009ca7be8ee9f105f15875477c1ccc8fb","51200","ClinicDailyReceptionDoctorWise.rpt","False","","False","False","","7","IGroup/Reports/ClinicDailyReceptionDoctorWise.rpt","Exact duplicate retained pending filename/path validation","Retain"
"IGroup/Reports/Mine/ClinicDailyReceptionInvoice (2).rpt","True","09e6bc3c959a144658b90ec29847a84f3eedee64","56320","ClinicDailyReceptionInvoice (2).rpt","True","Archive-style filename","False","False","","2","IGroup/Reports/Mine/ClinicDailyReceptionInvoice (2).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicDailyReceptionInvoice.rpt","True","9e0924b38854b50ad7fdd81d4b8881bdd3d4e230","54784","ClinicDailyReceptionInvoice.rpt","False","","False","False","","2","IGroup/Reports/Mine/ClinicDailyReceptionInvoice.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicDailyReceptionInvoiceER.rpt","True","da86a1f43e0079c320372acacba8b4627a7cd2b0","54272","ClinicDailyReceptionInvoiceER.rpt","False","","False","False","","2","IGroup/Reports/Mine/ClinicDailyReceptionInvoiceER.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicDailyReceptionInvoiceMine.rpt","True","2d090b9e890f4c822ae42cf2988ca18f952d33b8","54272","ClinicDailyReceptionInvoiceMine.rpt","False","","False","False","","2","IGroup/Reports/Mine/ClinicDailyReceptionInvoiceMine.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicDailyReceptionInvoicePerDate.rpt","True","5ff1b20c686728d641799ceac848a108abe62bb8","53760","ClinicDailyReceptionInvoicePerDate.rpt","False","","False","False","","4","IGroup/Reports/Mine/ClinicDailyReceptionInvoicePerDate.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicDailyReceptionInvoicePerInvoice.rpt","True","d0fd722685b6f5511bf12802bd45b31369a068c0","56832","ClinicDailyReceptionInvoicePerInvoice.rpt","False","","False","False","","2","IGroup/Reports/Mine/ClinicDailyReceptionInvoicePerInvoice.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicDailyReceptionUserWise(gross).rpt","True","806e822a2425d8fac4cf708b9555a732845790d6","53760","ClinicDailyReceptionUserWise(gross).rpt","False","","False","False","","2","IGroup/Reports/Mine/ClinicDailyReceptionUserWise(gross).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicDailyReceptionUserWise.rpt","True","4fa9864cff31abc4ed3a79cc6d76dbb24ca8697c","54784","ClinicDailyReceptionUserWise.rpt","False","","False","False","","2","IGroup/Reports/Mine/ClinicDailyReceptionUserWise.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicDailyReceptionUserWise2.rpt","True","5436033757d19d27ea255fb2d45b60381de61e23","54272","ClinicDailyReceptionUserWise2.rpt","False","","False","False","","2","IGroup/Reports/Mine/ClinicDailyReceptionUserWise2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/ClinicReceptionCollection.rpt","True","a04889223c191ad0e995caff64b12b784d5d86c7","53760","ClinicReceptionCollection.rpt","False","","False","False","","3","IGroup/Reports/Mine/ClinicReceptionCollection.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Clinic Cash Income Only per day per Branch with Before Vat Total.rpt","True","a79509b334f49802617998887911d97cc7644551","190976","Combined Clinic Cash Income Only per day per Branch with Before Vat Total.rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Clinic Cash Income Only per day per Branch with Before Vat Total.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Clinic Cash Income Only per day per Branch.rpt","True","d2a0dff5b4f5db47aa52eefeff9e2b2b29325060","93184","Combined Clinic Cash Income Only per day per Branch.rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Clinic Cash Income Only per day per Branch.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Clinic Cash Income Only per day per center with Before Vat Total.rpt","True","e4a92b7b2bf43fdd52801317f61439478005bb85","141824","Combined Clinic Cash Income Only per day per center with Before Vat Total.rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Clinic Cash Income Only per day per center with Before Vat Total.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Clinic Cash Income per day per Branch (with detailed discount).rpt","True","201634a6d1ba9f8ab5fe8d4a5772be097683e7d8","159232","Combined Clinic Cash Income per day per Branch (with detailed discount).rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Clinic Cash Income per day per Branch (with detailed discount).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Clinic Cash Income per day per Branch Old Format.rpt","True","66dd9c32dadb0ff9420a67edc53c2432ec416240","150528","Combined Clinic Cash Income per day per Branch Old Format.rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Clinic Cash Income per day per Branch Old Format.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Clinic Cash Income per user per Branch (with detailed discount).rpt","True","0c7551c54a9d25bf76d00304a90b5c29718491ee","92672","Combined Clinic Cash Income per user per Branch (with detailed discount).rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Clinic Cash Income per user per Branch (with detailed discount).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Clinic Cash Income per user per Center (with detailed discount).rpt","True","bb14b993e686d2881988986de3f8eb99683cdc69","92672","Combined Clinic Cash Income per user per Center (with detailed discount).rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Clinic Cash Income per user per Center (with detailed discount).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Income Report Cash & Credit per user (with detailed discount).rpt","True","915427c032bd20979134480ecc00890d41d91cf5","92160","Combined Income Report Cash & Credit per user (with detailed discount).rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Income Report Cash & Credit per user (with detailed discount).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Income Report Cash & Credit per user per Center (with detailed discount).rpt","True","c2390e5b1ea7c7de05881f8d508f987fb685dafe","93184","Combined Income Report Cash & Credit per user per Center (with detailed discount).rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Income Report Cash & Credit per user per Center (with detailed discount).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Income Report Cash & Credit per user.rpt","True","257dfd593e7c158432caadc49316513694dc3985","93184","Combined Income Report Cash & Credit per user.rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Income Report Cash & Credit per user.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Income Report Cash Only per day with Before Vat Total.rpt","True","86e0cd4573cee6ea94eff32eb50b89ca65a1d802","140800","Combined Income Report Cash Only per day with Before Vat Total.rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Income Report Cash Only per day with Before Vat Total.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Income Report Cash Only per user per Invoice.rpt","True","cb4a031480129dc3d65cf1275ae88cdef254e2e2","126464","Combined Income Report Cash Only per user per Invoice.rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Income Report Cash Only per user per Invoice.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Income Report Cash Only per user with Before Vat Total.rpt","True","a9fcc9b4bbebef52926eba0f4c4cb9a77b0a4ac2","93696","Combined Income Report Cash Only per user with Before Vat Total.rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Income Report Cash Only per user with Before Vat Total.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Income Report Cash Only per user.rpt","True","5e55e0f8a4769a9f29dfb1273c9969fdd3d12708","92160","Combined Income Report Cash Only per user.rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Income Report Cash Only per user.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Combined Income Report Cash per user per Center (with detailed discount).rpt","True","d11c40ff12f34d45368ebb2072aca8dc17a051d9","92160","Combined Income Report Cash per user per Center (with detailed discount).rpt","False","","False","False","","2","IGroup/Reports/Mine/Combined Income Report Cash per user per Center (with detailed discount).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/CombinedSummaryStatementDateWise.rpt","True","b36d35ce3ab5c91bcdf5809ea7799f90bc4d78d6","54272","CombinedSummaryStatementDateWise.rpt","False","","False","False","","2","IGroup/Reports/Mine/CombinedSummaryStatementDateWise.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/CreditCoMonthlySubmission.rpt","True","a50534a4dc0ef7607fa2aa12226d1a9b066ef8a8","52224","CreditCoMonthlySubmission.rpt","False","","False","False","","2","IGroup/Reports/Mine/CreditCoMonthlySubmission.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/DCBillPrint.rpt","True","5a509309ba37fbccb7f56d91b9e7ed79a1d65d56","14848","DCBillPrint.rpt","False","","False","True","Accounts/Reports/IGroup/DCBillPrint.vb:30; Accounts/Accounts.vbproj:1812; Accounts/Accounts.vbproj:2674","2","IGroup/Reports/Mine/DCBillPrint.rpt","Protected by static or project reference","Retain"
"IGroup/Reports/Mine/Dental Services Price List.rpt","True","4d7098a9c1b334c89c7348004b2d6eaf08aa9ecd","87040","Dental Services Price List.rpt","False","","False","False","","2","IGroup/Reports/Mine/Dental Services Price List.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Dr. Noma Patients.rpt","True","e63081d4722bb2f29b1d55eca4e1aae9a552f7a7","48640","Dr. Noma Patients.rpt","False","","False","False","","2","IGroup/Reports/Mine/Dr. Noma Patients.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Final/Combined Clinic Cash Income Only per day per Branch.rpt","True","e739f91056d55ef94f8a8a4758921e87fa32fde6","201216","Combined Clinic Cash Income Only per day per Branch.rpt","False","","False","False","","2","IGroup/Reports/Mine/Final/Combined Clinic Cash Income Only per day per Branch.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Final/Combined Clinic Cash Income Only per day per Center.rpt","True","f00a51e6e98c65ad6164a7a0a0336371ef381cc8","178176","Combined Clinic Cash Income Only per day per Center.rpt","False","","False","False","","2","IGroup/Reports/Mine/Final/Combined Clinic Cash Income Only per day per Center.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/Final/Combined Clinic Cash Income Only per day per User per Center.rpt","True","df538fe206ede51c4c5593808628e10eb48d2da5","93696","Combined Clinic Cash Income Only per day per User per Center.rpt","False","","False","False","","2","IGroup/Reports/Mine/Final/Combined Clinic Cash Income Only per day per User per Center.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Mine/IBDailyReceptionInvoice.rpt","True","ee5c6c765661ae04b2407842664057550c13c234","53248","IBDailyReceptionInvoice.rpt","False","","False","False","","2","IGroup/Reports/Mine/IBDailyReceptionInvoice.rpt","Canonical copy retained for exact duplicate group","Retain"
